State,District,Population,Lat,Long
Alabama,Autauga,55869.0,32.53952745,-86.64408227
Alabama,Baldwin,223234.0,30.72774991,-87.72207058
Alabama,Barbour,24686.0,31.868263,-85.3871286
Alabama,Bibb,22394.0,32.99642064,-87.12511459999996
Alabama,Blount,57826.0,33.98210918,-86.56790593
Alabama,Bullock,10101.0,32.10030533,-85.71265535
Alabama,Butler,19448.0,31.75300095,-86.68057478
Alabama,Calhoun,113605.0,33.77483727,-85.82630386
Alabama,Chambers,33254.0,32.91360079,-85.39072749
Alabama,Cherokee,26196.0,34.17805983,-85.60638968
Alabama,Chilton,44428.0,32.85044126,-86.7173256
Alabama,Choctaw,12589.0,32.02227341,-88.26564429999998
Alabama,Clarke,23622.0,31.68099859,-87.83548597
Alabama,Clay,13235.0,33.26984193,-85.85836077
Alabama,Cleburne,14910.0,33.67679204,-85.52005899
Alabama,Coffee,52342.0,31.39932826,-85.98901039
Alabama,Colbert,55241.0,34.69847452,-87.80168544
Alabama,Conecuh,12067.0,31.43401703,-86.99320044
Alabama,Coosa,10663.0,32.93690146,-86.24847739
Alabama,Covington,37049.0,31.247785399999998,-86.45050893
Alabama,Crenshaw,13772.0,31.72941803,-86.31593104
Alabama,Cullman,83768.0,34.13020303,-86.86888037
Alabama,Dale,49172.0,31.43037123,-85.61095742
Alabama,Dallas,37196.0,32.32688101,-87.10866709999998
Alabama,DeKalb,71513.0,34.45946862,-85.80782906
Alabama,Elmore,81209.0,32.59785413,-86.14415284
Alabama,Escambia,36633.0,31.1256789,-87.15918694
Alabama,Etowah,102268.0,34.04567266,-86.04051873
Alabama,Fayette,16302.0,33.72076938,-87.73886638
Alabama,Franklin,31362.0,34.44235334,-87.84289505
Alabama,Geneva,26271.0,31.09389027,-85.83572839
Alabama,Greene,8111.0,32.85504247,-87.95684022
Alabama,Hale,14651.0,32.76039258,-87.63284988
Alabama,Henry,17205.0,31.51148016,-85.24267944
Alabama,Houston,105882.0,31.15197924,-85.29939599
Alabama,Jackson,51626.0,34.78144169,-85.99750489
Alabama,Jefferson,658573.0,33.55554728,-86.89506300000002
Alabama,Lamar,13805.0,33.77995024,-88.09668032
Alabama,Lauderdale,92729.0,34.90171875,-87.65624729
Alabama,Lawrence,32924.0,34.52041498,-87.31069453
Alabama,Lee,164542.0,32.60154883,-85.35132246
Alabama,Limestone,98915.0,34.81185586,-86.98310072
Alabama,Lowndes,9726.0,32.1597283,-86.65158371
Alabama,Macon,18068.0,32.38759944,-85.69267724
Alabama,Madison,372909.0,34.76327133,-86.55069633
Alabama,Marengo,18863.0,32.24767634,-87.78796182
Alabama,Marion,29709.0,34.13697363,-87.88704173
Alabama,Marshall,96774.0,34.36975964,-86.30486727
Alabama,Mobile,413210.0,30.78472347,-88.20842409
Alabama,Monroe,20733.0,31.56729412,-87.36995001
Alabama,Montgomery,226486.0,32.2206831,-86.20969272
Alabama,Morgan,119679.0,34.45500589,-86.85475946
Alabama,Perry,8923.0,32.64048341,-87.29770589
Alabama,Pickens,19930.0,33.28094866,-88.08818103
Alabama,Pike,33114.0,31.80396383,-85.9408295
Alabama,Randolph,22722.0,33.29526734,-85.45708831
Alabama,Russell,57961.0,32.28725256,-85.18415324
Alabama,Shelby,217702.0,33.26879845,-86.66232561
Alabama,St._Clair,89512.0,33.71902176,-86.31029372
Alabama,Sumter,12427.0,32.59117397,-88.19916205
Alabama,Talladega,79978.0,33.37823223,-86.16886178
Alabama,Tallapoosa,40367.0,32.86698258,-85.79833053
Alabama,Tuscaloosa,209355.0,33.28726072,-87.52556818
Alabama,Walker,63521.0,33.80270512,-87.30027177
Alabama,Washington,16326.0,31.4092794,-88.20689944
Alabama,Wilcox,10373.0,31.98773215,-87.30891118
Alabama,Winston,23629.0,34.15030532,-87.37325922
Arizona,Apache,71887.0,35.39465006,-109.4892383
Arizona,Cochise,125922.0,31.87934684,-109.7516088
Arizona,Coconino,143476.0,35.83883429,-111.77071780000001
Arizona,Gila,54018.0,33.80190085,-110.8132779
Arizona,Graham,38837.0,32.93166885,-109.8882178
Arizona,Greenlee,9498.0,33.21498827,-109.2405279
Arizona,La_Paz,21108.0,33.72854224,-113.98100290000001
Arizona,Maricopa,4485414.0,33.34835867,-112.49181540000001
Arizona,Mohave,212181.0,35.70471703,-113.7577902
Arizona,Navajo,110924.0,35.3997715,-110.3218983
Arizona,Pima,1047279.0,32.0971334,-111.7890033
Arizona,Pinal,462789.0,32.90525627,-111.3449483
Arizona,Santa_Cruz,46498.0,31.52508998,-110.8479088
Arizona,Yavapai,235099.0,34.59933926,-112.5538588
Arizona,Yuma,213787.0,32.76895712,-113.90666740000002
Arkansas,Arkansas,17486.0,34.29145151,-91.37277296
Arkansas,Ashley,19657.0,33.19153461,-91.76984709999999
Arkansas,Baxter,41932.0,36.28784385,-92.33782872
Arkansas,Benton,279141.0,36.33644656,-94.25680817
Arkansas,Boone,37432.0,36.3084504,-93.09374925
Arkansas,Bradley,10763.0,33.46755808,-92.15980837
Arkansas,Calhoun,5189.0,33.55598792,-92.49974403
Arkansas,Carroll,28380.0,36.34038560000001,-93.54270261
Arkansas,Chicot,10118.0,33.26458973,-91.29539209
Arkansas,Clark,22320.0,34.04613432,-93.17484713
Arkansas,Clay,14551.0,36.36826212,-90.4148172
Arkansas,Cleburne,24919.0,35.53864922,-92.02640019
Arkansas,Cleveland,7956.0,33.89723187,-92.18537045
Arkansas,Columbia,23457.0,33.21230701,-93.22642793
Arkansas,Conway,20846.0,35.26205537,-92.70506566
Arkansas,Craighead,110332.0,35.83018283,-90.63235729
Arkansas,Crawford,63257.0,35.58928601,-94.2446814
Arkansas,Crittenden,47955.0,35.21247318,-90.30839406
Arkansas,Cross,16419.0,35.29631396,-90.77185818
Arkansas,Dallas,7009.0,33.97042763,-92.65167437
Arkansas,Desha,11361.0,33.83011025,-91.25500948
Arkansas,Drew,18219.0,33.59035001,-91.71777921
Arkansas,Faulkner,126007.0,35.14719007,-92.33717519
Arkansas,Franklin,17715.0,35.51202821,-93.89299569
Arkansas,Fulton,12477.0,36.38177105,-91.81729127
Arkansas,Garland,99386.0,34.57692074,-93.14921604
Arkansas,Grant,18265.0,34.29017991,-92.42320562
Arkansas,Greene,45325.0,36.11735460000001,-90.55832668
Arkansas,Hempstead,21532.0,33.73325583,-93.66935133
Arkansas,Hot_Spring,33771.0,34.31709259,-92.95396325
Arkansas,Howard,13202.0,34.09007427,-93.9934871
Arkansas,Independence,37825.0,35.74242707,-91.57001641
Arkansas,Izard,13629.0,36.09604046,-91.90847954
Arkansas,Jackson,16719.0,35.59802983,-91.21494602
Arkansas,Jefferson,66824.0,34.26767081,-91.92619839
Arkansas,Johnson,26578.0,35.56759135,-93.46036368
Arkansas,Lafayette,6624.0,33.24116713,-93.60677071
Arkansas,Lawrence,16406.0,36.04188196,-91.10867198
Arkansas,Lee,8857.0,34.78498904,-90.78383866
Arkansas,Lincoln,13024.0,33.95317155,-91.74002806
Arkansas,Little_River,12259.0,33.70375665,-94.23468591
Arkansas,Logan,21466.0,35.21413234,-93.71951016
Arkansas,Lonoke,73309.0,34.75392199,-91.88742357
Arkansas,Madison,16576.0,36.01038185,-93.72524943
Arkansas,Marion,16694.0,36.26844485,-92.68451899
Arkansas,Miller,43257.0,33.31403423,-93.89285258
Arkansas,Mississippi,40651.0,35.76271485,-90.05194370000002
Arkansas,Monroe,6701.0,34.6815935,-91.20540287
Arkansas,Montgomery,8986.0,34.53704874,-93.65824478
Arkansas,Nevada,8252.0,33.66340119,-93.30632432
Arkansas,Newton,7753.0,35.91947491,-93.21612969
Arkansas,Ouachita,23382.0,33.58839816,-92.87795984
Arkansas,Perry,10455.0,34.945915299999996,-92.94372564
Arkansas,Phillips,17782.0,34.43268455,-90.84800154
Arkansas,Pike,10718.0,34.16250414,-93.65789349
Arkansas,Poinsett,23528.0,35.57433534,-90.66268713
Arkansas,Polk,19964.0,34.48254879,-94.22728802
Arkansas,Pope,64072.0,35.44871474,-93.03212219
Arkansas,Prairie,8062.0,34.83624419,-91.55162157
Arkansas,Pulaski,391911.0,34.77054088,-92.31355101
Arkansas,Randolph,17958.0,36.3415714,-91.02455531
Arkansas,Saline,122437.0,34.64916145,-92.67583224
Arkansas,Scott,10281.0,34.85588887,-94.0632176
Arkansas,Searcy,7881.0,35.9109364,-92.69936482
Arkansas,Sebastian,127827.0,35.19605503,-94.27162713
Arkansas,Sevier,17007.0,33.99780401,-94.2424869
Arkansas,Sharp,17442.0,36.16258158,-91.47819342
Arkansas,St._Francis,24994.0,35.02201976,-90.74828138
Arkansas,Stone,12506.0,35.86251946,-92.15684085
Arkansas,Union,38682.0,33.16887091,-92.59746952
Arkansas,Van_Buren,16545.0,35.58095779,-92.51295036
Arkansas,Washington,239187.0,35.976844,-94.21800746
Arkansas,White,78753.0,35.25688493,-91.74908296
Arkansas,Woodruff,6320.0,35.18902527,-91.2439489
Arkansas,Yell,21341.0,35.00292371,-93.41171338
California,Alameda,1671329.0,37.64629437,-121.8929271
California,Alpine,1129.0,38.59678594,-119.82235940000001
California,Amador,39752.0,38.44583082,-120.65696000000001
California,Butte,219186.0,39.66727762,-121.6005252
California,Calaveras,45905.0,38.20537103,-120.55291299999999
California,Colusa,21547.0,39.17881957,-122.2331726
California,Contra_Costa,1153526.0,37.91923498,-121.9289527
California,Del_Norte,27812.0,41.74228275,-123.89740630000001
California,El_Dorado,192843.0,38.77965956,-120.5233166
California,Fresno,999101.0,36.75733899,-119.6466953
California,Glenn,28393.0,39.59875897,-122.3938452
California,Humboldt,135558.0,40.69923009,-123.876044
California,Imperial,181215.0,33.0393082,-115.36690420000001
California,Inyo,18039.0,36.51112084,-117.41119779999998
California,Kern,900202.0,35.34329425,-118.72777959999999
California,Kings,152940.0,36.07409056,-119.8159973
California,Lake,64386.0,39.10124298,-122.75362439999999
California,Lassen,30573.0,40.67311306,-120.59350990000002
California,Los_Angeles,10039107.0,34.30828379,-118.22824109999999
California,Madera,157327.0,37.21513971,-119.76655890000002
California,Marin,258826.0,38.07122463,-122.72106310000001
California,Mariposa,17203.0,37.57978556,-119.9073334
California,Mendocino,86749.0,39.4381191,-123.39113130000001
California,Merced,277680.0,37.18922369,-120.72090349999999
California,Modoc,8841.0,41.58965602,-120.7244817
California,Mono,14444.0,37.93899289,-118.8872409
California,Monterey,434061.0,36.21862405,-121.24133970000001
California,Napa,137744.0,38.50735751,-122.33283899999999
California,Nevada,99755.0,39.30394768,-120.76272809999999
California,Orange,3175692.0,33.70147516,-117.76459979999998
California,Placer,398329.0,39.06167234,-120.72405690000001
California,Plumas,18807.0,40.00355989,-120.8395236
California,Riverside,2470546.0,33.74314981,-115.9933578
California,Sacramento,1552058.0,38.45106826,-121.34253740000001
California,San_Benito,62808.0,36.60308176,-121.069975
California,San_Bernardino,2180085.0,34.84060306,-116.1774685
California,San_Diego,3338330.0,33.03484597,-116.73653259999999
California,San_Francisco,881549.0,37.75215114,-122.43856720000001
California,San_Joaquin,762148.0,37.93433732,-121.2730061
California,San_Luis_Obispo,283111.0,35.38822029,-120.4039028
California,San_Mateo,766573.0,37.422880799999994,-122.32755459999998
California,Santa_Barbara,446499.0,34.65329488,-120.0188492
California,Santa_Clara,1927852.0,37.23104908,-121.6970462
California,Santa_Cruz,273213.0,37.05580291,-122.0066524
California,Shasta,180080.0,40.76391419,-122.0396884
California,Sierra,3005.0,39.57713498,-120.52007009999998
California,Siskiyou,43539.0,41.59198861,-122.54074340000001
California,Solano,447643.0,38.26827353,-121.9357113
California,Sonoma,494336.0,38.52746429,-122.88625060000001
California,Stanislaus,550660.0,37.55862499,-120.9970722
California,Sutter,96971.0,39.03417539,-121.6945899
California,Tehama,65084.0,40.12570935,-122.23701709999999
California,Trinity,12285.0,40.64917670000001,-123.114713
California,Tulare,466195.0,36.22026558,-118.8020203
California,Tuolumne,54478.0,38.02644018,-119.95250929999999
California,Ventura,846006.0,34.44465746,-119.09106129999999
California,Yolo,220500.0,38.68278902,-121.90182879999999
California,Yuba,78668.0,39.26255932,-121.35356440000001
Colorado,Adams,517421.0,39.87432092,-104.3362578
Colorado,Alamosa,16233.0,37.57250606,-105.7885451
Colorado,Arapahoe,656590.0,39.64977461,-104.3353617
Colorado,Archuleta,14029.0,37.19474156,-107.04768670000001
Colorado,Baca,3581.0,37.31940883,-102.5603223
Colorado,Bent,5577.0,37.95474293,-103.0720195
Colorado,Boulder,326196.0,40.09313619,-105.3546767
Colorado,Broomfield,70465.0,39.95998787,-105.0566324
Colorado,Chaffee,20356.0,38.74745778,-106.19265729999998
Colorado,Cheyenne,1831.0,38.82777431,-102.6032558
Colorado,Clear_Creek,9700.0,39.68864463,-105.6463118
Colorado,Conejos,8205.0,37.201606,-106.19174879999998
Colorado,Costilla,3887.0,37.27732493,-105.4276548
Colorado,Crowley,6061.0,38.32608609,-103.7844965
Colorado,Custer,5068.0,38.10883162,-105.3683478
Colorado,Delta,31162.0,38.86246243,-107.86313419999999
Colorado,Denver,727211.0,39.76018276,-104.87256950000001
Colorado,Dolores,2055.0,37.75208676,-108.5211585
Colorado,Douglas,351154.0,39.33133796,-104.930001
Colorado,Eagle,55127.0,39.62754308,-106.6933637
Colorado,El_Paso,720403.0,38.83240149,-104.5251411
Colorado,Elbert,26729.0,39.28656773,-104.13587209999999
Colorado,Fremont,47839.0,38.47362326,-105.43996670000001
Colorado,Garfield,60061.0,39.59921777,-107.902708
Colorado,Gilpin,6243.0,39.85646523,-105.5252597
Colorado,Grand,15734.0,40.10603347,-106.11780420000001
Colorado,Gunnison,17462.0,38.66611652,-107.0320729
Colorado,Hinsdale,820.0,37.82247444,-107.3004345
Colorado,Huerfano,6897.0,37.68473101,-104.9612585
Colorado,Jackson,1392.0,40.66593870000001,-106.3408905
Colorado,Jefferson,582881.0,39.58635604,-105.2517692
Colorado,Kiowa,1406.0,38.43260896,-102.7392145
Colorado,Kit_Carson,7097.0,39.30497777,-102.60221990000001
Colorado,La_Plata,56221.0,37.28632032,-107.8429014
Colorado,Lake,8127.0,39.20278823,-106.35556969999999
Colorado,Larimer,356899.0,40.66671597,-105.4625784
Colorado,Las_Animas,14506.0,37.3153406,-104.03764579999999
Colorado,Lincoln,5701.0,38.98749519,-103.51366490000001
Colorado,Logan,22409.0,40.7249637,-103.110817
Colorado,Mesa,154210.0,39.01787888,-108.469799
Colorado,Mineral,769.0,37.66954283,-106.92816979999999
Colorado,Moffat,13283.0,40.61810999,-108.2070876
Colorado,Montezuma,26183.0,37.33859579,-108.59588570000001
Colorado,Montrose,42758.0,38.40214114,-108.26390220000002
Colorado,Morgan,29068.0,40.26279810000001,-103.8093302
Colorado,Otero,18278.0,37.9014485,-103.7173385
Colorado,Ouray,4952.0,38.14717457,-107.7675136
Colorado,Park,18845.0,39.120926000000004,-105.7182065
Colorado,Phillips,4265.0,40.59414277,-102.3577703
Colorado,Pitkin,17767.0,39.21720112,-106.9310027
Colorado,Prowers,12172.0,37.95544985,-102.3926052
Colorado,Pueblo,168424.0,38.17359144,-104.5127437
Colorado,Rio_Blanco,6324.0,39.97913541,-108.2179009
Colorado,Rio_Grande,11267.0,37.5836865,-106.3847838
Colorado,Routt,25638.0,40.48596505,-106.9905548
Colorado,Saguache,6824.0,38.08054629,-106.28246599999999
Colorado,San_Juan,728.0,37.76248981,-107.67632890000002
Colorado,San_Miguel,8179.0,38.00450883,-108.4020725
Colorado,Sedgwick,2248.0,40.87595412,-102.3519227
Colorado,Summit,31011.0,39.63803232,-106.1150762
Colorado,Teller,25388.0,38.88133511,-105.16148929999999
Colorado,Washington,4908.0,39.97015535,-103.202587
Colorado,Weld,324492.0,40.55499405,-104.39296209999999
Colorado,Yuma,10019.0,40.00346839,-102.4258673
Connecticut,Fairfield,943332.0,41.26809896,-73.3881171
Connecticut,Hartford,891720.0,41.80283011,-72.73103891
Connecticut,Litchfield,180333.0,41.7937534,-73.2451475
Connecticut,Middlesex,162436.0,41.45949668,-72.53714864
Connecticut,New_Haven,854757.0,41.408032500000004,-72.93620426
Connecticut,New_London,265206.0,41.48896435,-72.10430976
Connecticut,Tolland,150721.0,41.85853803,-72.3308481
Connecticut,Windham,116782.0,41.82972709,-71.98182316
Delaware,Kent,180786.0,39.08646628,-75.56884914
Delaware,New_Castle,558753.0,39.57992638,-75.64054974
Delaware,Sussex,234225.0,38.66143781,-75.39031349
District_of_Columbia,District_of_Columbia,705749.0,38.90417773,-77.01655992
Florida,Alachua,269043.0,29.67866525,-82.35928158
Florida,Baker,29210.0,30.33060121,-82.28467476
Florida,Bay,174705.0,30.26548745,-85.62122584
Florida,Bradford,28201.0,29.95079741,-82.16611613
Florida,Brevard,601942.0,28.29409504,-80.73091022
Florida,Broward,1952778.0,26.15184651,-80.48725556
Florida,Calhoun,14105.0,30.40666734,-85.19394153
Florida,Charlotte,188910.0,26.90131002,-81.92949121
Florida,Citrus,149657.0,28.84804315,-82.47614748
Florida,Clay,219252.0,29.98319144,-81.85609986
Florida,Collier,384902.0,26.11091986,-81.34687065
Florida,Columbia,71686.0,30.22509788,-82.62160164
Florida,DeSoto,38001.0,27.18677893,-81.80941373
Florida,Dixie,16826.0,29.60631086,-83.15724673
Florida,Duval,957755.0,30.33225875,-81.66976468
Florida,Escambia,318316.0,30.67652764,-87.37284571
Florida,Flagler,115081.0,29.45933576,-81.31508595
Florida,Franklin,12125.0,29.83791238,-84.82731662
Florida,Gadsden,45660.0,30.57796289,-84.61915825
Florida,Gilchrist,18582.0,29.72856978,-82.79880657
Florida,Glades,13811.0,26.95635849,-81.18996211
Florida,Gulf,13639.0,29.93543004,-85.24270990000002
Florida,Hamilton,14428.0,30.49673973,-82.94998918
Florida,Hardee,26937.0,27.49293939,-81.80956574
Florida,Hendry,42022.0,26.55386945,-81.16469006
Florida,Hernando,193920.0,28.55364461,-82.42700204
Florida,Highlands,106221.0,27.34254618,-81.34071957
Florida,Hillsborough,1471968.0,27.9276559,-82.32013172
Florida,Holmes,19617.0,30.86747479,-85.81319222
Florida,Indian_River,159923.0,27.69308961,-80.60556721
Florida,Jackson,46414.0,30.795459700000002,-85.21500423
Florida,Jefferson,14246.0,30.43669112,-83.89442308
Florida,Lafayette,8422.0,29.98484137,-83.18166636
Florida,Lake,367118.0,28.76202069,-81.7125123
Florida,Lee,770577.0,26.58410348,-81.88399313
Florida,Leon,293582.0,30.45955727,-84.27491114
Florida,Levy,41503.0,29.31829741,-82.74007147
Florida,Liberty,8354.0,30.23766008,-84.8829258
Florida,Madison,18493.0,30.44396917,-83.47398594
Florida,Manatee,403253.0,27.47196942,-82.31831044
Florida,Marion,365579.0,29.21227113,-82.05803627
Florida,Martin,161000.0,27.0772071,-80.43109784
Florida,Miami-Dade,2716940.0,25.6112362,-80.55170587
Florida,Monroe,74228.0,25.20904673,-81.07812416
Florida,Nassau,88625.0,30.61037141,-81.80297522
Florida,Okaloosa,210738.0,30.69143028,-86.59267105
Florida,Okeechobee,42168.0,27.386336199999995,-80.88944347
Florida,Orange,1393452.0,28.51367621,-81.31799498
Florida,Osceola,375751.0,28.06312234,-81.14882926
Florida,Palm_Beach,1496770.0,26.64676272,-80.46536002
Florida,Pasco,553947.0,28.30810945,-82.40227529
Florida,Pinellas,974996.0,27.93130349,-82.72239666
Florida,Polk,724777.0,27.95027105,-81.69732947
Florida,Putnam,74521.0,29.60779729,-81.74230285
Florida,Santa_Rosa,184313.0,30.69341450000001,-87.02458128
Florida,Sarasota,433742.0,27.18546175,-82.33174248
Florida,Seminole,471826.0,28.7158582,-81.24060348
Florida,St._Johns,264672.0,29.90096506,-81.43589967
Florida,St._Lucie,328297.0,27.37763908,-80.47106649
Florida,Sumter,132420.0,28.70181754,-82.0794267
Florida,Suwannee,44417.0,30.19746066,-82.99099670000003
Florida,Taylor,21569.0,30.04848048,-83.60445406
Florida,Union,15237.0,30.04412971,-82.37497443
Florida,Volusia,553284.0,29.05858895,-81.18263252
Florida,Wakulla,33739.0,30.16548905,-84.39895211
Florida,Walton,74071.0,30.64204028,-86.16935664
Florida,Washington,25473.0,30.61359259,-85.66002461
Georgia,Appling,18386.0,31.74847232,-82.28909114
Georgia,Atkinson,8165.0,31.29633502,-82.87545866
Georgia,Bacon,11164.0,31.55456473,-82.45936528
Georgia,Baker,3038.0,31.32669878,-84.44218806
Georgia,Baldwin,44890.0,33.06882326,-83.24701748
Georgia,Banks,19234.0,34.35607081,-83.49644388
Georgia,Barrow,83240.0,33.99148694,-83.71436292
Georgia,Bartow,107738.0,34.23732119,-84.83887523
Georgia,Ben_Hill,16700.0,31.76095874,-83.22145359
Georgia,Berrien,19397.0,31.27590016,-83.22529920000002
Georgia,Bibb,153159.0,32.80904227,-83.70489165
Georgia,Bleckley,12873.0,32.43829035,-83.33035166
Georgia,Brantley,19109.0,31.19576557,-81.97743999
Georgia,Brooks,15457.0,30.83922642,-83.58303423
Georgia,Bryan,39627.0,32.00979311,-81.44002948
Georgia,Bulloch,79608.0,32.39577406,-81.74811421
Georgia,Burke,22383.0,33.05917989,-81.99928721
Georgia,Butts,24936.0,33.283094500000004,-83.95435040000002
Georgia,Calhoun,6189.0,31.53169785,-84.62725131
Georgia,Camden,54666.0,30.92951916,-81.66601818
Georgia,Candler,10803.0,32.40209349,-82.07702563
Georgia,Carroll,119992.0,33.58138199,-85.07976677
Georgia,Catoosa,67580.0,34.89872298,-85.13757014
Georgia,Charlton,13392.0,30.78371028,-82.13951596
Georgia,Chatham,289430.0,32.00043026,-81.12489526
Georgia,Chattahoochee,10907.0,32.34341231,-84.78809239
Georgia,Chattooga,24789.0,34.47197698,-85.34535662
Georgia,Cherokee,258773.0,34.24393976,-84.47431861
Georgia,Clarke,128331.0,33.95436462,-83.37124007
Georgia,Clay,2834.0,31.62221166,-84.97713865
Georgia,Clayton,292256.0,33.54187245,-84.35594188
Georgia,Clinch,6618.0,30.91395822,-82.70432472
Georgia,Cobb,760141.0,33.94243204,-84.5761255
Georgia,Coffee,43273.0,31.54892966,-82.85492059999999
Georgia,Colquitt,45600.0,31.18810588,-83.7677946
Georgia,Columbia,156714.0,33.54534185,-82.263524
Georgia,Cook,17270.0,31.16068491,-83.42947229
Georgia,Coweta,148509.0,33.35334302,-84.76129976
Georgia,Crawford,12404.0,32.71391813,-83.98061238
Georgia,Crisp,22372.0,31.92289565,-83.76811843
Georgia,Dade,16116.0,34.854916700000004,-85.50490424
Georgia,Dawson,26108.0,34.44244079,-84.16964071
Georgia,DeKalb,759297.0,33.76944049,-84.22396017
Georgia,Decatur,26404.0,30.87967778,-84.57619536
Georgia,Dodge,20605.0,32.17265114,-83.16948926
Georgia,Dooly,13390.0,32.15630737,-83.79746561
Georgia,Dougherty,87956.0,31.53328528,-84.21722377
Georgia,Douglas,146343.0,33.70291126,-84.77026156
Georgia,Early,10190.0,31.32155345,-84.90255207
Georgia,Echols,4006.0,30.71101099,-82.89687287
Georgia,Effingham,64296.0,32.36616021,-81.34280942
Georgia,Elbert,19194.0,34.11302332,-82.83936148
Georgia,Emanuel,22646.0,32.59221302,-82.30239915
Georgia,Evans,10654.0,32.15328841,-81.8870105
Georgia,Fannin,26188.0,34.86430205,-84.316964
Georgia,Fayette,114421.0,33.41357794,-84.49089434
Georgia,Floyd,98498.0,34.26268279,-85.21577392
Georgia,Forsyth,244252.0,34.22604035,-84.12315129999998
Georgia,Franklin,23349.0,34.37525597,-83.23159927
Georgia,Fulton,1063937.0,33.79216944,-84.46319413
Georgia,Gilmer,31369.0,34.69316688,-84.45802506
Georgia,Glascock,2971.0,33.22879932,-82.61297636
Georgia,Glynn,85292.0,31.23279254,-81.53811412
Georgia,Gordon,57963.0,34.50487351,-84.87296253
Georgia,Grady,24633.0,30.87454847,-84.23418364
Georgia,Greene,18324.0,33.5769205,-83.17139104
Georgia,Gwinnett,936250.0,33.96044201,-84.02137802
Georgia,Habersham,45328.0,34.63331566,-83.53094677
Georgia,Hall,204441.0,34.32207823,-83.81896936
Georgia,Hancock,8457.0,33.2721566,-82.99766919
Georgia,Haralson,29792.0,33.79602175,-85.21005667
Georgia,Harris,35236.0,32.73709786,-84.90538572
Georgia,Hart,26205.0,34.34626973,-82.96567682
Georgia,Heard,11923.0,33.29686567,-85.12886832
Georgia,Henry,234561.0,33.4533428,-84.14814659999998
Georgia,Houston,157863.0,32.45802497,-83.66879087
Georgia,Irwin,9416.0,31.60213036,-83.27501387
Georgia,Jackson,72977.0,34.13794553,-83.56814788
Georgia,Jasper,14219.0,33.31535543,-83.68844964
Georgia,Jeff_Davis,15115.0,31.80405727,-82.63724870000001
Georgia,Jefferson,15362.0,33.05867328,-82.41609057
Georgia,Jenkins,8676.0,32.79248718,-81.96040187
Georgia,Johnson,9643.0,32.70211082,-82.66166794
Georgia,Jones,28735.0,33.02512137,-83.56019163
Georgia,Lamar,19077.0,33.07841647,-84.14263877
Georgia,Lanier,10423.0,31.03828570000001,-83.06472457
Georgia,Laurens,47546.0,32.46325233,-82.92221316
Georgia,Lee,29992.0,31.779330600000005,-84.14324253
Georgia,Liberty,61435.0,31.82588896,-81.49251135
Georgia,Lincoln,7921.0,33.79201475,-82.45024131
Georgia,Long,19559.0,31.75218791,-81.74952375
Georgia,Lowndes,117406.0,30.83568832,-83.27056716
Georgia,Lumpkin,33610.0,34.57286511,-84.00425681
Georgia,Macon,12947.0,32.35207048,-84.04234127
Georgia,Madison,29880.0,34.12920917,-83.21218732
Georgia,Marion,8359.0,32.3483402,-84.52733571
Georgia,McDuffie,21312.0,33.47851918,-82.48252774
Georgia,McIntosh,14378.0,31.49683595,-81.40163426
Georgia,Meriwether,21167.0,33.04163534,-84.68859732
Georgia,Miller,5718.0,31.16568912,-84.73151117
Georgia,Mitchell,21863.0,31.22483255,-84.19381821
Georgia,Monroe,27578.0,33.014289,-83.92097166
Georgia,Montgomery,9172.0,32.17201038,-82.53527476
Georgia,Morgan,19276.0,33.59232073,-83.49129491
Georgia,Murray,40096.0,34.78897608,-84.74993177
Georgia,Muscogee,195769.0,32.50931999,-84.87142262
Georgia,Newton,111744.0,33.55514538,-83.84547140000002
Georgia,Oconee,40280.0,33.83749973,-83.43679568
Georgia,Oglethorpe,15259.0,33.878629600000004,-83.08278123
Georgia,Paulding,168667.0,33.91969522,-84.86848792
Georgia,Peach,27546.0,32.56934316,-83.82937
Georgia,Pickens,32591.0,34.46589159,-84.46406611
Georgia,Pierce,19465.0,31.35928155,-82.21598442
Georgia,Pike,18962.0,33.09310242,-84.38790389
Georgia,Polk,42613.0,34.00267074,-85.18677781
Georgia,Pulaski,11137.0,32.23334561,-83.47549959999998
Georgia,Putnam,22119.0,33.32056115,-83.37552891
Georgia,Quitman,2299.0,31.86728114,-85.01773177
Georgia,Rabun,17137.0,34.88389445,-83.40304637
Georgia,Randolph,6778.0,31.76622818,-84.75732369
Georgia,Richmond,202518.0,33.35777107,-82.07026432
Georgia,Rockdale,90896.0,33.65145002,-84.02202167
Georgia,Schley,5257.0,32.2654021,-84.31258912
Georgia,Screven,13966.0,32.74976524,-81.60779441
Georgia,Seminole,8090.0,30.93464824,-84.86823924
Georgia,Spalding,66703.0,33.26310031,-84.28013991
Georgia,Stephens,25925.0,34.55151201,-83.29405315
Georgia,Stewart,6621.0,32.07996777,-84.83208037
Georgia,Sumter,29524.0,32.03650571,-84.19821492
Georgia,Talbot,6195.0,32.69642758,-84.53351366
Georgia,Taliaferro,1537.0,33.56543317,-82.88136816
Georgia,Tattnall,25286.0,32.04785085,-82.05539188
Georgia,Taylor,8020.0,32.55792548,-84.25077141
Georgia,Telfair,15860.0,31.92829517,-82.93491155
Georgia,Terrell,8531.0,31.77527543,-84.44069698
Georgia,Thomas,44451.0,30.86392347,-83.91847289
Georgia,Tift,40644.0,31.45743864,-83.5236119
